column 1,address_1,case_number,city,clearance_type,created_at,day_of_week,hour_of_day,incident_datetime,incident_description,incident_id,incident_type_primary,latitude,location,longitude,parent_incident_type,state,updated_at
6640,2300 Block W 2150 S,C1315437,SYRACUSE,,04/20/2016 03:01:43 PM,Thursday,8,07/10/2014 08:34:48 AM,Ordinance Violation,757393398,CAD: Ordinance Violation,41.0831,"{'type': 'Point', 'coordinates': [-112.071, 41.0831]}",-112.071,Other,UT,05/17/2016 11:11:20 PM
6641,1600 Block S 4500 W,C1315501,SYRACUSE,,04/20/2016 03:01:43 PM,Thursday,10,07/10/2014 10:48:22 AM,Traffic Stop,757393396,CAD: Traffic Stop,41.0908,"{'type': 'Point', 'coordinates': [-112.113, 41.0908]}",-112.113,Vehicle Stop,UT,05/17/2016 11:11:18 PM
6642,1200 Block S 1000 W,C1315515,SYRACUSE,,04/20/2016 03:01:43 PM,Thursday,11,07/10/2014 11:26:41 AM,Traffic Stop,757393395,CAD: Traffic Stop,41.0951,"{'type': 'Point', 'coordinates': [-112.045, 41.0951]}",-112.045,Vehicle Stop,UT,05/17/2016 11:11:18 PM
6643,1500 Block W 700 S,C1315520,SYRACUSE,,04/20/2016 03:01:43 PM,Thursday,11,07/10/2014 11:35:20 AM,Traffic Stop,757393394,CAD: Traffic Stop,41.1036,"{'type': 'Point', 'coordinates': [-112.055, 41.1036]}",-112.055,Vehicle Stop,UT,05/17/2016 11:11:18 PM
6644,1200 Block W 1700 S,C1315541,SYRACUSE,,04/20/2016 03:01:43 PM,Thursday,12,07/10/2014 12:51:32 PM,Traffic Stop,757393393,CAD: Traffic Stop,41.0891,"{'type': 'Point', 'coordinates': [-112.05, 41.0891]}",-112.05,Vehicle Stop,UT,05/17/2016 11:11:18 PM
6645,1700 Block S 3720 W,C1315575,SYRACUSE,,04/20/2016 03:01:43 PM,Thursday,14,07/10/2014 02:02:11 PM,Residential Alarm,757393391,CAD: Residential Alarm,41.0881,"{'type': 'Point', 'coordinates': [-112.098, 41.0881]}",-112.098,Alarm,UT,05/17/2016 11:11:18 PM
6646,1000 Block W HIGHWAY 193,C1315581,SYRACUSE,,04/20/2016 03:01:43 PM,Thursday,14,07/10/2014 02:19:03 PM,Traffic Stop,757393390,CAD: Traffic Stop,41.1106,"{'type': 'Point', 'coordinates': [-112.045, 41.1106]}",-112.045,Vehicle Stop,UT,05/17/2016 11:11:18 PM
6647,1500 Block W 1700 S,C1315582,SYRACUSE,,04/20/2016 03:01:43 PM,Thursday,14,07/10/2014 02:22:23 PM,Traffic Stop,757393389,CAD: Traffic Stop,41.0891,"{'type': 'Point', 'coordinates': [-112.056, 41.0891]}",-112.056,Vehicle Stop,UT,05/17/2016 11:11:18 PM
6648,800 Block S 3525 W,C1315622,SYRACUSE,,04/20/2016 03:01:43 PM,Thursday,15,07/10/2014 03:46:30 PM,Traffic Stop,757393388,CAD: Traffic Stop,41.1023,"{'type': 'Point', 'coordinates': [-112.094, 41.1023]}",-112.094,Vehicle Stop,UT,05/17/2016 11:11:18 PM
6649,2800 Block W 2025 S,C1315668,SYRACUSE,,04/20/2016 03:01:43 PM,Thursday,17,07/10/2014 05:53:24 PM,Susp Circumstance,757393386,CAD: Susp Circumstance,41.0845,"{'type': 'Point', 'coordinates': [-112.082, 41.0845]}",-112.082,Community Policing,UT,05/17/2016 11:11:23 PM
6650,1900 Block S 2000 W,C1315669,SYRACUSE,,04/20/2016 03:01:43 PM,Thursday,17,07/10/2014 05:55:15 PM,Criminal Mischief,757393384,CAD: Criminal Mischief,41.0849,"{'type': 'Point', 'coordinates': [-112.065, 41.0849]}",-112.065,Property Crime,UT,05/17/2016 11:11:23 PM
6651,2000 Block W 1700 S,C1315677,SYRACUSE,,04/20/2016 03:01:43 PM,Thursday,18,07/10/2014 06:07:14 PM,Animal Problem,757393382,CAD: Animal Problem,41.089,"{'type': 'Point', 'coordinates': [-112.065, 41.089]}",-112.065,Disorder,UT,05/17/2016 11:11:20 PM
6652,1300 Block S MARILYN DR,C1315709,SYRACUSE,,04/20/2016 03:01:43 PM,Thursday,19,07/10/2014 07:09:15 PM,Susp Circumstance,757393381,CAD: Susp Circumstance,41.0947,"{'type': 'Point', 'coordinates': [-112.052, 41.0947]}",-112.052,Community Policing,UT,05/17/2016 11:11:23 PM
6653,3800 Block W 800 S,C1315741,SYRACUSE,,04/20/2016 03:01:43 PM,Thursday,20,07/10/2014 08:23:44 PM,Fireworks,757393380,CAD: Fireworks,41.1025,"{'type': 'Point', 'coordinates': [-112.1, 41.1025]}",-112.1,Disorder,UT,05/17/2016 11:11:20 PM
6654,2000 Block W 1150 S,C1315766,SYRACUSE,,04/20/2016 03:01:43 PM,Thursday,21,07/10/2014 09:15:35 PM,Animal Bite,757393374,CAD: Animal Bite,41.0977,"{'type': 'Point', 'coordinates': [-112.066, 41.0977]}",-112.066,Disorder,UT,05/17/2016 11:11:17 PM
6655,1600 Block W IRA WAY,C1315787,SYRACUSE,,04/20/2016 03:01:43 PM,Thursday,21,07/10/2014 09:57:14 PM,Open Door,757393377,CAD: Open Door,41.0924,"{'type': 'Point', 'coordinates': [-112.058, 41.0924]}",-112.058,Community Policing,UT,05/17/2016 11:11:19 PM
6656,1800 Block W 1500 S,C1315791,SYRACUSE,,04/20/2016 03:01:43 PM,Thursday,22,07/10/2014 10:10:49 PM,Extra Patrol On Site Call,757393375,CAD: Extra Patrol On Site Call,41.0905,"{'type': 'Point', 'coordinates': [-112.061, 41.0905]}",-112.061,Community Policing,UT,05/17/2016 11:11:22 PM
6657,1800 Block W 1500 S,C1315792,SYRACUSE,,04/20/2016 03:01:43 PM,Thursday,22,07/10/2014 10:10:59 PM,Extra Patrol On Site Call,757393376,CAD: Extra Patrol On Site Call,41.0905,"{'type': 'Point', 'coordinates': [-112.061, 41.0905]}",-112.061,Community Policing,UT,05/17/2016 11:11:22 PM
6658,2700 Block S 1550 W,C1315846,SYRACUSE,,04/20/2016 03:01:43 PM,Friday,1,07/11/2014 01:42:14 AM,Juvenile Problem,757393373,CAD: Juvenile Problem,41.074,"{'type': 'Point', 'coordinates': [-112.056, 41.074]}",-112.056,Disorder,UT,05/17/2016 11:11:21 PM
6659,1700 Block S 1000 W,C1315853,SYRACUSE,,04/20/2016 03:01:43 PM,Friday,2,07/11/2014 02:12:38 AM,Traffic Stop,757393372,CAD: Traffic Stop,41.0892,"{'type': 'Point', 'coordinates': [-112.045, 41.0892]}",-112.045,Vehicle Stop,UT,05/17/2016 11:11:18 PM
6660,3100 Block S BLUFF RD,C1315859,SYRACUSE,,04/20/2016 03:01:43 PM,Friday,2,07/11/2014 02:29:48 AM,Extra Patrol On Site Call,757393371,CAD: Extra Patrol On Site Call,41.0675,"{'type': 'Point', 'coordinates': [-112.052, 41.0675]}",-112.052,Community Policing,UT,05/17/2016 11:11:22 PM
6661,2900 Block W 700 S,C1315863,SYRACUSE,,04/20/2016 03:01:43 PM,Friday,2,07/11/2014 02:56:09 AM,Traffic Stop,757393370,CAD: Traffic Stop,41.1037,"{'type': 'Point', 'coordinates': [-112.082, 41.1037]}",-112.082,Vehicle Stop,UT,05/17/2016 11:11:18 PM
6662,2200 Block W 1700 S,C1315988,SYRACUSE,,04/20/2016 03:01:43 PM,Friday,13,07/11/2014 01:11:18 PM,Accident Property Damage,757393369,CAD: Accident Property Damage,41.0892,"{'type': 'Point', 'coordinates': [-112.069, 41.0892]}",-112.069,Traffic,UT,05/17/2016 11:11:24 PM
6663,1300 Block S 1700 W,C1316094,SYRACUSE,,04/20/2016 03:01:43 PM,Friday,17,07/11/2014 05:20:38 PM,Abandoned Vehicle,757393367,CAD: Abandoned Vehicle,41.0945,"{'type': 'Point', 'coordinates': [-112.059, 41.0945]}",-112.059,Traffic,UT,05/17/2016 11:11:20 PM
6664,1800 Block W 1500 S,C1316098,SYRACUSE,,04/20/2016 03:01:43 PM,Friday,17,07/11/2014 05:31:43 PM,Extra Patrol On Site Call,757393366,CAD: Extra Patrol On Site Call,41.0905,"{'type': 'Point', 'coordinates': [-112.061, 41.0905]}",-112.061,Community Policing,UT,05/17/2016 11:11:22 PM
6665,1400 Block W 1700 S,C1316110,SYRACUSE,,04/20/2016 03:01:43 PM,Friday,17,07/11/2014 05:53:17 PM,Traffic Stop,757393365,CAD: Traffic Stop,41.0891,"{'type': 'Point', 'coordinates': [-112.054, 41.0891]}",-112.054,Vehicle Stop,UT,05/17/2016 11:11:18 PM
6666,3400 Block W 700 S,C1316120,SYRACUSE,,04/20/2016 03:01:43 PM,Friday,18,07/11/2014 06:25:51 PM,Traffic Stop,757393364,CAD: Traffic Stop,41.1037,"{'type': 'Point', 'coordinates': [-112.092, 41.1037]}",-112.092,Vehicle Stop,UT,05/17/2016 11:11:18 PM
6667,2400 Block W 1700 S,C1316158,SYRACUSE,,04/20/2016 03:01:43 PM,Friday,19,07/11/2014 07:45:51 PM,Traffic Stop,757393362,CAD: Traffic Stop,41.0892,"{'type': 'Point', 'coordinates': [-112.073, 41.0892]}",-112.073,Vehicle Stop,UT,05/17/2016 11:11:18 PM
6668,1100 Block S ST ANDREWS DR,C1316159,SYRACUSE,,04/20/2016 03:01:43 PM,Friday,19,07/11/2014 07:46:09 PM,Fraud Activities,757393363,CAD: Fraud Activities,41.0965,"{'type': 'Point', 'coordinates': [-112.091, 41.0965]}",-112.091,Theft,UT,05/17/2016 11:11:24 PM
6669,1000 Block W 1700 S,C1316161,SYRACUSE,,04/20/2016 03:01:43 PM,Friday,19,07/11/2014 07:53:05 PM,Animal Problem,757393361,CAD: Animal Problem,41.0891,"{'type': 'Point', 'coordinates': [-112.048, 41.0891]}",-112.048,Disorder,UT,05/17/2016 11:11:20 PM
6670,900 Block W 1700 S,C1316183,SYRACUSE,,04/20/2016 03:01:43 PM,Friday,21,07/11/2014 09:18:00 PM,Extra Patrol On Site Call,757393360,CAD: Extra Patrol On Site Call,41.0892,"{'type': 'Point', 'coordinates': [-112.044, 41.0892]}",-112.044,Community Policing,UT,05/17/2016 11:11:22 PM
6671,700 Block S 2000 W,C1316310,SYRACUSE,,04/20/2016 03:01:43 PM,Saturday,3,07/12/2014 03:56:10 AM,Extra Patrol On Site Call,757393356,CAD: Extra Patrol On Site Call,41.1026,"{'type': 'Point', 'coordinates': [-112.065, 41.1026]}",-112.065,Community Policing,UT,05/17/2016 11:11:22 PM
6672,1300 Block W 1700 S,C1316317,SYRACUSE,,04/20/2016 03:01:43 PM,Saturday,5,07/12/2014 05:18:37 AM,Traffic Stop,757393355,CAD: Traffic Stop,41.0891,"{'type': 'Point', 'coordinates': [-112.052, 41.0891]}",-112.052,Vehicle Stop,UT,05/17/2016 11:11:18 PM
6673,1400 Block S 2000 W,C1316346,SYRACUSE,,04/20/2016 03:01:43 PM,Saturday,7,07/12/2014 07:38:28 AM,Extra Patrol On Site Call,757393354,CAD: Extra Patrol On Site Call,41.0925,"{'type': 'Point', 'coordinates': [-112.065, 41.0925]}",-112.065,Community Policing,UT,05/17/2016 11:11:22 PM
6674,500 Block W 2700 S,C1316360,SYRACUSE,,04/20/2016 03:01:43 PM,Saturday,7,07/12/2014 07:54:52 AM,Accident Property Damage,757393353,CAD: Accident Property Damage,41.0747,"{'type': 'Point', 'coordinates': [-112.036, 41.0747]}",-112.036,Traffic,UT,05/17/2016 11:11:24 PM
6675,2600 Block S 1475 W,C1316366,SYRACUSE,,04/20/2016 03:01:43 PM,Saturday,8,07/12/2014 08:09:11 AM,Animal Problem,757393352,CAD: Animal Problem,41.0759,"{'type': 'Point', 'coordinates': [-112.054, 41.0759]}",-112.054,Disorder,UT,05/17/2016 11:11:20 PM
6676,1700 Block S 2000 W,C1661015,SYRACUSE,,10/14/2016 04:02:01 AM,Wednesday,17,10/12/2016 05:55:11 PM,Community Oriented Policing,777030806,CAD: Community Oriented Policing,41.0885,"{'type': 'Point', 'coordinates': [-112.065, 41.0885]}",-112.065,Community Policing,UT,10/27/2016 06:04:42 AM
6677,1500 Block S 2000 W,C1316409,SYRACUSE,,04/20/2016 03:01:43 PM,Saturday,10,07/12/2014 10:10:50 AM,Simple Assault,757393350,CAD: Simple Assault,41.0906,"{'type': 'Point', 'coordinates': [-112.065, 41.0906]}",-112.065,Assault,UT,05/17/2016 11:11:24 PM
6678,2000 Block S 1840 W,C1316422,SYRACUSE,,04/20/2016 03:01:43 PM,Saturday,10,07/12/2014 10:41:02 AM,Residential Alarm,757393351,CAD: Residential Alarm,41.0848,"{'type': 'Point', 'coordinates': [-112.062, 41.0848]}",-112.062,Alarm,UT,05/17/2016 11:11:18 PM
6679,800 Block W 1700 S,C1316446,SYRACUSE,,04/20/2016 03:01:43 PM,Saturday,11,07/12/2014 11:29:46 AM,Accident Property Damage,757393349,CAD: Accident Property Damage,41.0892,"{'type': 'Point', 'coordinates': [-112.043, 41.0892]}",-112.043,Traffic,UT,05/17/2016 11:11:24 PM
6680,3300 Block W 1700 S,C1316552,SYRACUSE,,04/20/2016 03:01:43 PM,Saturday,17,07/12/2014 05:58:41 PM,Traffic Stop,757393345,CAD: Traffic Stop,41.0892,"{'type': 'Point', 'coordinates': [-112.09, 41.0892]}",-112.09,Vehicle Stop,UT,05/17/2016 11:11:18 PM
6681,2800 Block W 700 S,C1316556,SYRACUSE,,04/20/2016 03:01:43 PM,Saturday,18,07/12/2014 06:04:51 PM,Property Damage,757393344,CAD: Property Damage,41.1037,"{'type': 'Point', 'coordinates': [-112.081, 41.1037]}",-112.081,Property Crime,UT,05/17/2016 11:11:20 PM
6682,400 Block S 3000 W,C1316566,SYRACUSE,,04/20/2016 03:01:43 PM,Saturday,18,07/12/2014 06:36:47 PM,Traffic Stop,757393343,CAD: Traffic Stop,41.108,"{'type': 'Point', 'coordinates': [-112.084, 41.108]}",-112.084,Vehicle Stop,UT,05/17/2016 11:11:18 PM
6683,2200 Block W 1700 S,C1316571,SYRACUSE,,04/20/2016 03:01:43 PM,Saturday,18,07/12/2014 06:57:09 PM,Animal Problem,757393342,CAD: Animal Problem,41.0892,"{'type': 'Point', 'coordinates': [-112.069, 41.0892]}",-112.069,Disorder,UT,05/17/2016 11:11:20 PM
6684,3800 Block W 700 S,C1661029,SYRACUSE,,10/14/2016 04:02:01 AM,Wednesday,18,10/12/2016 06:37:18 PM,Community Oriented Policing,777030803,CAD: Community Oriented Policing,41.1037,"{'type': 'Point', 'coordinates': [-112.1, 41.1037]}",-112.1,Community Policing,UT,10/27/2016 06:04:43 AM
6685,800 Block S 3000 W,C1661079,SYRACUSE,,10/14/2016 04:02:01 AM,Wednesday,20,10/12/2016 08:19:01 PM,Traffic Stop,777030801,CAD: Traffic Stop,41.1023,"{'type': 'Point', 'coordinates': [-112.084, 41.1023]}",-112.084,Vehicle Stop,UT,10/27/2016 06:04:43 AM
6686,1400 Block S 1250 W,C1661080,SYRACUSE,,10/14/2016 04:02:01 AM,Wednesday,20,10/12/2016 08:19:13 PM,Assist Citizen,777030800,CAD: Assist Citizen,41.0935,"{'type': 'Point', 'coordinates': [-112.051, 41.0935]}",-112.051,Other,UT,10/27/2016 06:04:43 AM
6687,2300 Block S 2940 W,C1316586,SYRACUSE,,04/20/2016 03:01:43 PM,Saturday,19,07/12/2014 07:42:48 PM,Traffic Stop,757393341,CAD: Traffic Stop,41.0794,"{'type': 'Point', 'coordinates': [-112.083, 41.0794]}",-112.083,Vehicle Stop,UT,05/17/2016 11:11:18 PM
6688,900 Block W 1700 S,C1316589,SYRACUSE,,04/20/2016 03:01:43 PM,Saturday,19,07/12/2014 07:48:09 PM,Traffic Stop,757393340,CAD: Traffic Stop,41.0892,"{'type': 'Point', 'coordinates': [-112.044, 41.0892]}",-112.044,Vehicle Stop,UT,05/17/2016 11:11:18 PM
6689,3800 Block W 850 S,C1316609,SYRACUSE,,04/20/2016 03:01:43 PM,Saturday,20,07/12/2014 08:55:18 PM,Welfare Check,757393339,CAD: Welfare Check,41.1015,"{'type': 'Point', 'coordinates': [-112.1, 41.1015]}",-112.1,Other,UT,05/17/2016 11:11:18 PM
6690,2500 Block S 1000 W,C1316636,SYRACUSE,,04/20/2016 03:01:43 PM,Saturday,21,07/12/2014 09:55:27 PM,Traffic Stop,757393338,CAD: Traffic Stop,41.0775,"{'type': 'Point', 'coordinates': [-112.045, 41.0775]}",-112.045,Vehicle Stop,UT,05/17/2016 11:11:18 PM
6691,2100 Block W 1100 S,C1316643,SYRACUSE,,04/20/2016 03:01:43 PM,Saturday,22,07/12/2014 10:09:38 PM,Shots Fired,757393337,CAD: Shots Fired,41.0987,"{'type': 'Point', 'coordinates': [-112.068, 41.0987]}",-112.068,Weapons Offense,UT,05/17/2016 11:11:19 PM
6692,1200 Block S 4000 W,C1316657,SYRACUSE,,04/20/2016 03:01:43 PM,Saturday,22,07/12/2014 10:35:16 PM,Barking Dog,757393336,CAD: Barking Dog,41.0955,"{'type': 'Point', 'coordinates': [-112.103, 41.0955]}",-112.103,Disorder,UT,05/17/2016 11:11:19 PM
6693,1000 Block S DUNDEE CIR,C1316676,SYRACUSE,,04/20/2016 03:01:43 PM,Saturday,23,07/12/2014 11:09:50 PM,"Suspicious Person, Circumstnce",757393335,"CAD: Suspicious Person, Circumstnce",41.0979,"{'type': 'Point', 'coordinates': [-112.097, 41.0979]}",-112.097,Community Policing,UT,05/17/2016 11:11:18 PM
6694,3900 Block W HAMMON LN,C1316684,SYRACUSE,,04/20/2016 03:01:43 PM,Saturday,23,07/12/2014 11:19:57 PM,Extra Patrol REQUEST,757393334,CAD: Extra Patrol REQUEST,41.0947,"{'type': 'Point', 'coordinates': [-112.102, 41.0947]}",-112.102,Community Policing,UT,05/17/2016 11:11:24 PM
6695,2200 Block W 1700 S,C1316689,SYRACUSE,,04/20/2016 03:01:43 PM,Saturday,23,07/12/2014 11:28:39 PM,Traffic Stop,757393333,CAD: Traffic Stop,41.0892,"{'type': 'Point', 'coordinates': [-112.069, 41.0892]}",-112.069,Vehicle Stop,UT,05/17/2016 11:11:18 PM
6696,2200 Block W 1700 S,C1316695,SYRACUSE,,04/20/2016 03:01:43 PM,Saturday,23,07/12/2014 11:43:43 PM,Walk Through Security Checks,757393332,CAD: Walk Through Security Checks,41.0892,"{'type': 'Point', 'coordinates': [-112.069, 41.0892]}",-112.069,Community Policing,UT,05/17/2016 11:11:21 PM
6697,S BLUFF RD & W CRAIG LN,C1316697,SYRACUSE,,04/20/2016 03:01:43 PM,Saturday,23,07/12/2014 11:49:00 PM,Traffic Stop,757393331,CAD: Traffic Stop,41.0845,"{'type': 'Point', 'coordinates': [-112.076, 41.0845]}",-112.076,Vehicle Stop,UT,05/17/2016 11:11:18 PM
6698,1700 Block S 2000 W,C1316706,SYRACUSE,,04/20/2016 03:01:43 PM,Sunday,0,07/13/2014 12:05:34 AM,Traffic Stop,757393330,CAD: Traffic Stop,41.0879,"{'type': 'Point', 'coordinates': [-112.065, 41.0879]}",-112.065,Vehicle Stop,UT,05/17/2016 11:11:18 PM
6699,1200 Block S 2000 W,C1316716,SYRACUSE,,04/20/2016 03:01:43 PM,Sunday,0,07/13/2014 12:23:02 AM,Traffic Stop,757393328,CAD: Traffic Stop,41.0964,"{'type': 'Point', 'coordinates': [-112.065, 41.0964]}",-112.065,Vehicle Stop,UT,05/17/2016 11:11:18 PM
6700,1200 Block W 1700 S,C1316717,SYRACUSE,,04/20/2016 03:01:43 PM,Sunday,0,07/13/2014 12:23:27 AM,Traffic Stop,757393329,CAD: Traffic Stop,41.0891,"{'type': 'Point', 'coordinates': [-112.05, 41.0891]}",-112.05,Vehicle Stop,UT,05/17/2016 11:11:18 PM
6701,600 Block S 2000 W,C1661190,SYRACUSE,,10/15/2016 04:02:06 AM,Thursday,5,10/13/2016 05:02:33 AM,Traffic Stop,777099213,CAD: Traffic Stop,41.1043,"{'type': 'Point', 'coordinates': [-112.065, 41.1043]}",-112.065,Vehicle Stop,UT,10/28/2016 05:59:51 AM
6702,1400 Block S 2000 W,C1661208,SYRACUSE,,10/15/2016 04:02:06 AM,Thursday,7,10/13/2016 07:33:21 AM,School Zone Patrol,777099208,CAD: School Zone Patrol,41.0925,"{'type': 'Point', 'coordinates': [-112.065, 41.0925]}",-112.065,Traffic,UT,10/28/2016 05:59:51 AM
6703,800 Block W 2700 S,C1316728,SYRACUSE,,04/20/2016 03:01:43 PM,Sunday,0,07/13/2014 12:48:52 AM,Extra Patrol On Site Call,757393327,CAD: Extra Patrol On Site Call,41.0747,"{'type': 'Point', 'coordinates': [-112.043, 41.0747]}",-112.043,Community Policing,UT,05/17/2016 11:11:22 PM
6704,2400 Block W 1700 S,C1316757,SYRACUSE,,04/20/2016 03:01:43 PM,Sunday,2,07/13/2014 02:22:43 AM,Extra Patrol On Site Call,757393326,CAD: Extra Patrol On Site Call,41.0892,"{'type': 'Point', 'coordinates': [-112.073, 41.0892]}",-112.073,Community Policing,UT,05/17/2016 11:11:22 PM
6705,1900 Block W 1125 S,C1316777,SYRACUSE,,04/20/2016 03:01:43 PM,Sunday,4,07/13/2014 04:35:05 AM,Susp Circumstance,757393325,CAD: Susp Circumstance,41.0976,"{'type': 'Point', 'coordinates': [-112.063, 41.0976]}",-112.063,Community Policing,UT,05/17/2016 11:11:23 PM
6706,1500 Block W 2700 S,C1316902,SYRACUSE,,04/20/2016 03:01:43 PM,Sunday,15,07/13/2014 03:36:38 PM,Traffic Stop,757393319,CAD: Traffic Stop,41.0747,"{'type': 'Point', 'coordinates': [-112.056, 41.0747]}",-112.056,Vehicle Stop,UT,05/17/2016 11:11:18 PM
6707,1800 Block W 2700 S,C1316905,SYRACUSE,,04/20/2016 03:01:43 PM,Sunday,15,07/13/2014 03:55:12 PM,Traffic Stop,757393318,CAD: Traffic Stop,41.0747,"{'type': 'Point', 'coordinates': [-112.06, 41.0747]}",-112.06,Vehicle Stop,UT,05/17/2016 11:11:18 PM
6708,1100 Block W 1700 S,C1316906,SYRACUSE,,04/20/2016 03:01:43 PM,Sunday,16,07/13/2014 04:03:56 PM,Accident Property Damage,757393317,CAD: Accident Property Damage,41.0891,"{'type': 'Point', 'coordinates': [-112.048, 41.0891]}",-112.048,Traffic,UT,05/17/2016 11:11:24 PM
6709,700 Block S 3000 W,C1316951,SYRACUSE,,04/20/2016 03:01:43 PM,Sunday,18,07/13/2014 06:46:41 PM,Theft,757393312,CAD: Theft,41.1032,"{'type': 'Point', 'coordinates': [-112.084, 41.1032]}",-112.084,Theft,UT,05/17/2016 11:11:19 PM
6710,1900 Block W 1700 S,C1316959,SYRACUSE,,04/20/2016 03:01:43 PM,Sunday,19,07/13/2014 07:16:43 PM,Traffic Stop,757393314,CAD: Traffic Stop,41.0892,"{'type': 'Point', 'coordinates': [-112.063, 41.0892]}",-112.063,Vehicle Stop,UT,05/17/2016 11:11:18 PM
6711,1000 Block W HIGHWAY 193,C1317025,SYRACUSE,,04/20/2016 03:01:43 PM,Sunday,22,07/13/2014 10:53:00 PM,Traffic Stop,757393311,CAD: Traffic Stop,41.1106,"{'type': 'Point', 'coordinates': [-112.046, 41.1106]}",-112.046,Vehicle Stop,UT,05/17/2016 11:11:18 PM
6712,600 Block S 2000 W,C1317038,SYRACUSE,,04/20/2016 03:01:43 PM,Sunday,23,07/13/2014 11:44:07 PM,Extra Patrol REQUEST,757393310,CAD: Extra Patrol REQUEST,41.1042,"{'type': 'Point', 'coordinates': [-112.065, 41.1042]}",-112.065,Community Policing,UT,05/17/2016 11:11:24 PM
6713,2300 Block S 1000 W,C1317060,SYRACUSE,,04/20/2016 03:01:43 PM,Monday,1,07/14/2014 01:47:31 AM,Extra Patrol On Site Call,757393309,CAD: Extra Patrol On Site Call,41.0797,"{'type': 'Point', 'coordinates': [-112.045, 41.0797]}",-112.045,Community Policing,UT,05/17/2016 11:11:22 PM
6714,1700 Block W 1700 S,C1317070,SYRACUSE,,04/20/2016 03:01:43 PM,Monday,3,07/14/2014 03:07:57 AM,Extra Patrol On Site Call,757393308,CAD: Extra Patrol On Site Call,41.0891,"{'type': 'Point', 'coordinates': [-112.061, 41.0891]}",-112.061,Community Policing,UT,05/17/2016 11:11:22 PM
6715,2000 Block S 1000 W,C1317130,SYRACUSE,,04/20/2016 03:01:43 PM,Monday,8,07/14/2014 08:45:15 AM,Traffic Stop,757393306,CAD: Traffic Stop,41.0848,"{'type': 'Point', 'coordinates': [-112.045, 41.0848]}",-112.045,Vehicle Stop,UT,05/17/2016 11:11:18 PM
6716,2000 Block W HIGHWAY 193,C1317136,SYRACUSE,,04/20/2016 03:01:43 PM,Monday,9,07/14/2014 09:03:59 AM,Traffic Stop,757393305,CAD: Traffic Stop,41.1105,"{'type': 'Point', 'coordinates': [-112.065, 41.1105]}",-112.065,Vehicle Stop,UT,05/17/2016 11:11:18 PM
6717,1700 Block W 1700 S,C1317140,SYRACUSE,,04/20/2016 03:01:43 PM,Monday,9,07/14/2014 09:10:05 AM,Traffic Stop,757393304,CAD: Traffic Stop,41.0891,"{'type': 'Point', 'coordinates': [-112.061, 41.0891]}",-112.061,Vehicle Stop,UT,05/17/2016 11:11:18 PM
6718,1600 Block S 4500 W,C1317157,SYRACUSE,,04/20/2016 03:01:43 PM,Monday,10,07/14/2014 10:00:15 AM,Traffic Stop,757393303,CAD: Traffic Stop,41.0908,"{'type': 'Point', 'coordinates': [-112.113, 41.0908]}",-112.113,Vehicle Stop,UT,05/17/2016 11:11:18 PM
6719,1000 Block W 1700 S,C1317165,SYRACUSE,,04/20/2016 03:01:43 PM,Monday,10,07/14/2014 10:24:19 AM,Accident Hit & Run,757393302,CAD: Accident Hit & Run,41.0892,"{'type': 'Point', 'coordinates': [-112.045, 41.0892]}",-112.045,Traffic,UT,05/17/2016 11:11:19 PM
6720,1500 Block S 1250 W,C1317215,SYRACUSE,,04/20/2016 03:01:43 PM,Monday,13,07/14/2014 01:31:29 PM,Residential Alarm,757393300,CAD: Residential Alarm,41.0908,"{'type': 'Point', 'coordinates': [-112.051, 41.0908]}",-112.051,Alarm,UT,05/17/2016 11:11:18 PM
6721,1000 Block W HIGHWAY 193,C1317275,SYRACUSE,,04/20/2016 03:01:43 PM,Monday,15,07/14/2014 03:45:52 PM,Traffic Stop,757393299,CAD: Traffic Stop,41.1106,"{'type': 'Point', 'coordinates': [-112.045, 41.1106]}",-112.045,Vehicle Stop,UT,05/17/2016 11:11:18 PM
6722,2200 Block W 1700 S,C1317296,SYRACUSE,,04/20/2016 03:01:43 PM,Monday,16,07/14/2014 04:26:07 PM,Cruelty to Animals,757393296,CAD: Cruelty to Animals,41.0892,"{'type': 'Point', 'coordinates': [-112.069, 41.0892]}",-112.069,Disorder,UT,05/17/2016 11:11:21 PM
6723,900 Block W 1700 S,C1317341,CLEARFIELD,,04/20/2016 03:01:43 PM,Monday,18,07/14/2014 06:13:58 PM,Warrant Service,757393292,CAD: Warrant Service,41.0892,"{'type': 'Point', 'coordinates': [-112.044, 41.0892]}",-112.044,Other,UT,05/17/2016 11:11:20 PM
6724,1900 Block S 850 W,C1317347,SYRACUSE,,04/20/2016 03:01:43 PM,Monday,18,07/14/2014 06:22:47 PM,Burglary Residential,757393291,CAD: Burglary Residential,41.0849,"{'type': 'Point', 'coordinates': [-112.043, 41.0849]}",-112.043,Breaking & Entering,UT,05/17/2016 11:11:18 PM
6725,1300 Block S MARILYN DR,C1317355,SYRACUSE,,04/20/2016 03:01:43 PM,Monday,18,07/14/2014 06:40:39 PM,Paraphernalia,757393289,CAD: Paraphernalia,41.094,"{'type': 'Point', 'coordinates': [-112.053, 41.094]}",-112.053,Drugs,UT,05/17/2016 11:11:20 PM
