column 1,address_1,case_number,city,clearance_type,created_at,day_of_week,hour_of_day,incident_datetime,incident_description,incident_id,incident_type_primary,latitude,location,longitude,parent_incident_type,state,updated_at,zip
5212,1200 Block N 1000 W,C1956171,CLINTON,,10/08/2018 06:52:16 AM,Sunday,0,10/07/2018 12:19:40 AM,Extra Patrol On Site Call,880319674,CAD: Extra Patrol On Site Call,41.1311042,"{'type': 'Point', 'coordinates': [-112.0450099, 41.1311042]}",-112.0450099,Community Policing,UT,10/22/2018 04:31:39 AM,84015.0
5213,1000 Block W 1800 N,C1956173,CLINTON,,10/08/2018 06:52:16 AM,Sunday,0,10/07/2018 12:40:21 AM,Extra Patrol On Site Call,880319673,CAD: Extra Patrol On Site Call,41.1384681,"{'type': 'Point', 'coordinates': [-112.0455644, 41.1384681]}",-112.0455644,Community Policing,UT,10/22/2018 04:31:39 AM,84015.0
5214,800 Block N 2000 W,C1991335,CLINTON,,01/06/2019 07:30:46 AM,Saturday,7,01/05/2019 07:52:15 AM,Animal Problem,898796672,CAD: Animal Problem,41.124692,"{'type': 'Point', 'coordinates': [-112.066642, 41.124692]}",-112.066642,Disorder,UT,01/08/2019 09:08:58 PM,84015.0
5215,1700 Block N 2000 W,C1970630,CLINTON,,11/13/2018 07:58:40 AM,Monday,10,11/12/2018 10:03:39 AM,Business Alarm,889449122,CAD: Business Alarm,41.1385131,"{'type': 'Point', 'coordinates': [-112.064424, 41.1385131]}",-112.064424,Alarm,UT,11/25/2018 11:16:18 PM,84015.0
5216,2200 Block N 1500 W,C1954600,CLINTON,,10/04/2018 06:19:45 AM,Wednesday,9,10/03/2018 09:30:03 AM,Sex Offender Registration,879898599,CAD: Sex Offender Registration,41.1457978,"{'type': 'Point', 'coordinates': [-112.0548283, 41.1457978]}",-112.0548283,Other Sexual Offense,UT,10/17/2018 05:16:05 PM,84015.0
5217,2200 Block N 1500 W,C1954609,CLINTON,,10/04/2018 06:19:45 AM,Wednesday,10,10/03/2018 10:01:19 AM,Community Oriented Policing,879898595,CAD: Community Oriented Policing,41.1457978,"{'type': 'Point', 'coordinates': [-112.0548283, 41.1457978]}",-112.0548283,Community Policing,UT,10/17/2018 05:16:05 PM,84015.0
5218,1800 Block N 1500 W,C1954629,CLINTON,,10/04/2018 06:19:45 AM,Wednesday,11,10/03/2018 11:06:31 AM,Community Oriented Policing,879898596,CAD: Community Oriented Policing,41.13987729999999,"{'type': 'Point', 'coordinates': [-112.0548312, 41.13987729999999]}",-112.0548312,Community Policing,UT,10/17/2018 05:16:06 PM,84015.0
5219,1600 Block N 2000 W,C1951916,CLINTON,,09/28/2018 06:55:09 AM,Thursday,4,09/27/2018 04:02:41 AM,Traffic Stop,879324701,CAD: Traffic Stop,41.1369879,"{'type': 'Point', 'coordinates': [-112.0638633, 41.1369879]}",-112.0638633,Vehicle Stop,UT,10/11/2018 06:28:23 PM,84015.0
5220,1000 Block W 1800 N,C1952102,CLINTON,,09/28/2018 06:55:09 AM,Thursday,14,09/27/2018 02:37:05 PM,"Suspicious Person, Circumstnce",879324683,"CAD: Suspicious Person, Circumstnce",41.1384681,"{'type': 'Point', 'coordinates': [-112.0455644, 41.1384681]}",-112.0455644,Community Policing,UT,10/11/2018 06:28:24 PM,84015.0
5221,1200 Block N 1000 W,C1957188,CLINTON,,10/11/2018 06:17:24 AM,Wednesday,0,10/10/2018 12:48:47 AM,Extra Patrol On Site Call,880888627,CAD: Extra Patrol On Site Call,41.1311042,"{'type': 'Point', 'coordinates': [-112.0450099, 41.1311042]}",-112.0450099,Community Policing,UT,10/24/2018 05:43:24 PM,84015.0
5222,2000 Block N 2750 W,C1957189,CLINTON,,10/11/2018 06:17:24 AM,Wednesday,1,10/10/2018 01:02:54 AM,Extra Patrol On Site Call,880888626,CAD: Extra Patrol On Site Call,41.14253710000001,"{'type': 'Point', 'coordinates': [-112.0787121, 41.14253710000001]}",-112.0787121,Community Policing,UT,10/24/2018 05:43:24 PM,84015.0
5223,2100 Block N 1500 W,C1954636,CLINTON,,10/04/2018 06:19:45 AM,Wednesday,11,10/03/2018 11:23:44 AM,Community Oriented Policing,879898594,CAD: Community Oriented Policing,41.1443251,"{'type': 'Point', 'coordinates': [-112.054572, 41.1443251]}",-112.054572,Community Policing,UT,10/17/2018 05:16:06 PM,84015.0
5224,1800 Block W 2300 N,C1954740,CLINTON,,10/04/2018 06:19:45 AM,Wednesday,15,10/03/2018 03:19:22 PM,Juvenile Problem,879898589,CAD: Juvenile Problem,41.1473929,"{'type': 'Point', 'coordinates': [-112.0607244, 41.1473929]}",-112.0607244,Disorder,UT,10/17/2018 05:16:06 PM,84015.0
5225,1800 Block N 1000 W,C1954779,CLINTON,,10/04/2018 06:19:45 AM,Wednesday,16,10/03/2018 04:32:32 PM,Traffic Enforcement,879898586,CAD: Traffic Enforcement,41.1398865,"{'type': 'Point', 'coordinates': [-112.0452881, 41.1398865]}",-112.0452881,Traffic,UT,10/17/2018 05:16:06 PM,84015.0
5226,1800 Block N 2000 W,C1954812,CLINTON,,10/04/2018 06:19:45 AM,Wednesday,17,10/03/2018 05:32:58 PM,Accident Property Damage,879898585,CAD: Accident Property Damage,41.1398974,"{'type': 'Point', 'coordinates': [-112.0644229, 41.1398974]}",-112.0644229,Traffic,UT,10/17/2018 05:16:06 PM,84015.0
5227,1900 Block W 1800 N,C1954855,CLINTON,,10/04/2018 06:19:45 AM,Wednesday,19,10/03/2018 07:23:27 PM,Found Property,879898581,CAD: Found Property,41.1404769,"{'type': 'Point', 'coordinates': [-112.0626457, 41.1404769]}",-112.0626457,Other,UT,10/17/2018 05:16:06 PM,84015.0
5228,2400 Block W 1200 N,C1953389,CLINTON,,10/01/2018 06:38:31 AM,Sunday,6,09/30/2018 06:37:48 AM,Extra Patrol On Site Call,879584153,CAD: Extra Patrol On Site Call,41.1309109,"{'type': 'Point', 'coordinates': [-112.0382587, 41.1309109]}",-112.0382587,Community Policing,UT,10/15/2018 03:10:39 AM,84015.0
5229,1500 Block N 1225 W,C1953413,CLINTON,,10/01/2018 06:38:31 AM,Sunday,8,09/30/2018 08:37:36 AM,Susp Circumstance,879584151,CAD: Susp Circumstance,41.1358149,"{'type': 'Point', 'coordinates': [-112.0495312, 41.1358149]}",-112.0495312,Community Policing,UT,10/15/2018 03:10:39 AM,84015.0
5230,3300 Block W 1300 N,C1945726,CLINTON,,09/12/2018 06:42:06 AM,Tuesday,22,09/11/2018 10:42:49 PM,Traffic Stop,877530161,CAD: Traffic Stop,41.132633,"{'type': 'Point', 'coordinates': [-112.0897254, 41.132633]}",-112.0897254,Vehicle Stop,UT,09/25/2018 10:23:13 PM,84015.0
5231,1900 Block N 950 W,C1945738,CLINTON,,09/12/2018 06:42:06 AM,Tuesday,23,09/11/2018 11:41:28 PM,Traffic Stop,877530160,CAD: Traffic Stop,41.1413075,"{'type': 'Point', 'coordinates': [-112.0442094, 41.1413075]}",-112.0442094,Vehicle Stop,UT,09/25/2018 10:23:13 PM,84015.0
5232,700 Block W 800 N,C1945772,CLINTON,,09/13/2018 06:06:25 AM,Wednesday,2,09/12/2018 02:52:14 AM,Extra Patrol On Site Call,877605209,CAD: Extra Patrol On Site Call,41.12533510000001,"{'type': 'Point', 'coordinates': [-112.0384862, 41.12533510000001]}",-112.0384862,Community Policing,UT,09/27/2018 12:09:39 AM,84015.0
5233,1600 Block N 2000 W,C1946035,CLINTON,,09/13/2018 06:06:25 AM,Wednesday,15,09/12/2018 03:10:42 PM,Welfare Check,877605192,CAD: Welfare Check,41.1369879,"{'type': 'Point', 'coordinates': [-112.0638633, 41.1369879]}",-112.0638633,Other,UT,09/27/2018 12:09:39 AM,84015.0
5234,1100 Block W 1800 N,C1953816,CLINTON,,10/02/2018 06:15:01 AM,Monday,10,10/01/2018 10:14:31 AM,Community Oriented Policing,879736581,CAD: Community Oriented Policing,41.1398777,"{'type': 'Point', 'coordinates': [-112.0472237, 41.1398777]}",-112.0472237,Community Policing,UT,10/16/2018 03:14:39 AM,84015.0
5235,1800 Block N 1500 W,C1953821,CLINTON,,10/02/2018 06:15:01 AM,Monday,10,10/01/2018 10:21:55 AM,Community Oriented Policing,879736580,CAD: Community Oriented Policing,41.13987729999999,"{'type': 'Point', 'coordinates': [-112.0548312, 41.13987729999999]}",-112.0548312,Community Policing,UT,10/16/2018 03:14:39 AM,84015.0
5236,3000 Block W 1800 N,C1956176,CLINTON,,10/08/2018 06:52:16 AM,Sunday,0,10/07/2018 12:50:58 AM,Traffic Stop,880319672,CAD: Traffic Stop,41.1398809,"{'type': 'Point', 'coordinates': [-112.0838272, 41.1398809]}",-112.0838272,Vehicle Stop,UT,10/22/2018 04:31:39 AM,84015.0
5237,1600 Block N 2000 W,C1956188,CLINTON,,10/08/2018 06:52:16 AM,Sunday,1,10/07/2018 01:23:36 AM,Susp Circumstance,880319671,CAD: Susp Circumstance,41.1369879,"{'type': 'Point', 'coordinates': [-112.0638633, 41.1369879]}",-112.0638633,Community Policing,UT,10/22/2018 04:31:39 AM,84015.0
5238,1800 Block W 1800 N,C1956256,CLINTON,,10/08/2018 06:52:16 AM,Sunday,9,10/07/2018 09:13:48 AM,Susp Circumstance,880319668,CAD: Susp Circumstance,41.1398754,"{'type': 'Point', 'coordinates': [-112.0600474, 41.1398754]}",-112.0600474,Community Policing,UT,10/22/2018 04:31:39 AM,84015.0
5239,1500 Block W 2300 N,C1956307,CLINTON,,10/08/2018 06:52:16 AM,Sunday,13,10/07/2018 01:27:42 PM,Traffic Stop,880319666,CAD: Traffic Stop,41.147082,"{'type': 'Point', 'coordinates': [-112.0550107, 41.147082]}",-112.0550107,Vehicle Stop,UT,10/22/2018 04:31:39 AM,84015.0
5240,700 Block W 800 N,C1956319,CLINTON,,10/08/2018 06:52:16 AM,Sunday,14,10/07/2018 02:24:36 PM,Warrant Service,880319664,CAD: Warrant Service,41.12533510000001,"{'type': 'Point', 'coordinates': [-112.0384862, 41.12533510000001]}",-112.0384862,Other,UT,10/22/2018 04:31:39 AM,84015.0
5241,800 Block N 1500 W,C1942747,CLINTON,,09/05/2018 06:39:02 AM,Tuesday,11,09/04/2018 11:06:57 AM,Traffic Stop,869664239,CAD: Traffic Stop,41.125344,"{'type': 'Point', 'coordinates': [-112.0548608, 41.125344]}",-112.0548608,Vehicle Stop,UT,09/18/2018 06:19:16 PM,84015.0
5242,1300 Block N 1000 W,C1953460,CLINTON,,10/01/2018 06:38:31 AM,Sunday,11,09/30/2018 11:28:21 AM,Traffic Stop,879584149,CAD: Traffic Stop,41.13269529999999,"{'type': 'Point', 'coordinates': [-112.045219, 41.13269529999999]}",-112.045219,Vehicle Stop,UT,10/15/2018 03:10:40 AM,84015.0
5243,1000 Block W 1800 N,C1953476,CLINTON,,10/01/2018 06:38:31 AM,Sunday,12,09/30/2018 12:40:17 PM,Traffic Stop,879584148,CAD: Traffic Stop,41.1384681,"{'type': 'Point', 'coordinates': [-112.0455644, 41.1384681]}",-112.0455644,Vehicle Stop,UT,10/15/2018 03:10:40 AM,84015.0
5244,1100 Block N 1500 W,C1954937,CLINTON,,10/05/2018 06:26:38 AM,Thursday,0,10/04/2018 12:37:46 AM,Agency Assistance,880036636,CAD: Agency Assistance,41.1295274,"{'type': 'Point', 'coordinates': [-112.0544687, 41.1295274]}",-112.0544687,Other,UT,10/18/2018 07:51:18 PM,84015.0
5245,2200 Block N 2000 W,C1954979,CLINTON,,10/05/2018 06:26:38 AM,Thursday,7,10/04/2018 07:25:42 AM,Traffic Stop,880036634,CAD: Traffic Stop,41.14585100000001,"{'type': 'Point', 'coordinates': [-112.0644703, 41.14585100000001]}",-112.0644703,Vehicle Stop,UT,10/18/2018 07:51:18 PM,84015.0
5246,2000 Block N 3300 W,C1954875,CLINTON,,10/04/2018 06:19:45 AM,Wednesday,20,10/03/2018 08:28:30 PM,Barking Dog,879898580,CAD: Barking Dog,41.1427247,"{'type': 'Point', 'coordinates': [-112.0898229, 41.1427247]}",-112.0898229,Disorder,UT,10/17/2018 05:16:06 PM,84015.0
5247,2300 Block N 1160 W,C1954901,CLINTON,,10/04/2018 06:19:45 AM,Wednesday,21,10/03/2018 09:25:33 PM,Intoxicated Person,879898578,CAD: Intoxicated Person,41.1473755,"{'type': 'Point', 'coordinates': [-112.0483185, 41.1473755]}",-112.0483185,Liquor,UT,10/17/2018 05:16:06 PM,84015.0
5248,2300 Block N 1500 W,C1954911,CLINTON,,10/04/2018 06:19:45 AM,Wednesday,22,10/03/2018 10:13:16 PM,Extra Patrol REQUEST,879898577,CAD: Extra Patrol REQUEST,41.1477739,"{'type': 'Point', 'coordinates': [-112.0547823, 41.1477739]}",-112.0547823,Community Policing,UT,10/17/2018 05:16:06 PM,84015.0
5249,1200 Block W 725 N,C1954917,CLINTON,,10/04/2018 08:47:36 AM,Wednesday,22,10/03/2018 10:49:21 PM,Warrant Service,879905729,CAD: Warrant Service,41.1242998,"{'type': 'Point', 'coordinates': [-112.0486384, 41.1242998]}",-112.0486384,Other,UT,10/17/2018 05:16:06 PM,84015.0
5250,1800 Block N 1500 W,C1952438,CLINTON,,09/29/2018 06:00:15 AM,Friday,8,09/28/2018 08:51:36 AM,Community Oriented Policing,879399327,CAD: Community Oriented Policing,41.13987729999999,"{'type': 'Point', 'coordinates': [-112.0548312, 41.13987729999999]}",-112.0548312,Community Policing,UT,10/13/2018 12:12:47 AM,84015.0
5251,1000 Block W 1800 N,C1952446,CLINTON,,09/29/2018 06:00:15 AM,Friday,9,09/28/2018 09:05:07 AM,Traffic Stop,879399328,CAD: Traffic Stop,41.1384681,"{'type': 'Point', 'coordinates': [-112.0455644, 41.1384681]}",-112.0455644,Vehicle Stop,UT,10/13/2018 12:12:47 AM,84015.0
5252,2200 Block N 1500 W,C1952477,CLINTON,,09/29/2018 06:00:15 AM,Friday,10,09/28/2018 10:10:50 AM,Assist Citizen,879399326,CAD: Assist Citizen,41.1456692,"{'type': 'Point', 'coordinates': [-112.0548029, 41.1456692]}",-112.0548029,Other,UT,10/13/2018 12:12:47 AM,84015.0
5253,1700 Block W 1740 N,C1952508,CLINTON,,09/29/2018 06:00:15 AM,Friday,11,09/28/2018 11:02:05 AM,Fraud Activities,879399325,CAD: Fraud Activities,41.1387599,"{'type': 'Point', 'coordinates': [-112.0572075, 41.1387599]}",-112.0572075,Theft,UT,10/13/2018 12:12:47 AM,84015.0
5254,1300 Block N 2950 W,C1943790,CLINTON,,09/07/2018 06:47:30 AM,Thursday,19,09/06/2018 07:50:42 PM,Vehicle Burglary,871651711,CAD: Vehicle Burglary,41.13341,"{'type': 'Point', 'coordinates': [-112.082759, 41.13341]}",-112.082759,Theft from Vehicle,UT,09/20/2018 09:29:47 PM,84015.0
5255,2800 Block W 1800 N,C1955002,CLINTON,,10/05/2018 06:26:38 AM,Thursday,8,10/04/2018 08:12:40 AM,Community Oriented Policing,880036633,CAD: Community Oriented Policing,41.1404669,"{'type': 'Point', 'coordinates': [-112.0802606, 41.1404669]}",-112.0802606,Community Policing,UT,10/18/2018 07:51:18 PM,84015.0
5256,1000 Block N 700 W,C1955030,CLINTON,,10/05/2018 06:26:38 AM,Thursday,9,10/04/2018 09:14:39 AM,Threatening,880036632,CAD: Threatening,41.1283458,"{'type': 'Point', 'coordinates': [-112.039517, 41.1283458]}",-112.039517,Disorder,UT,10/18/2018 07:51:18 PM,84015.0
5257,2000 Block N 900 W,C1955039,CLINTON,,10/05/2018 06:26:38 AM,Thursday,9,10/04/2018 09:37:48 AM,Simple Assault,880036631,CAD: Simple Assault,41.1427,"{'type': 'Point', 'coordinates': [-112.0430611, 41.1427]}",-112.0430611,Assault,UT,10/18/2018 07:51:18 PM,84015.0
5258,1600 Block N 2000 W,C1952548,CLINTON,,09/29/2018 06:00:15 AM,Friday,12,09/28/2018 12:35:13 PM,Traffic Stop,879399324,CAD: Traffic Stop,41.1369879,"{'type': 'Point', 'coordinates': [-112.0638633, 41.1369879]}",-112.0638633,Vehicle Stop,UT,10/13/2018 12:12:47 AM,84015.0
5259,700 Block W 1300 N,C1946636,CLINTON,,09/15/2018 06:50:29 AM,Friday,1,09/14/2018 01:09:33 AM,Susp Circumstance,877797477,CAD: Susp Circumstance,41.1329664,"{'type': 'Point', 'coordinates': [-112.0394164, 41.1329664]}",-112.0394164,Community Policing,UT,09/27/2018 12:09:40 AM,84015.0
5260,1400 Block N 1050 W,C1946638,CLINTON,,09/15/2018 06:50:29 AM,Friday,1,09/14/2018 01:30:08 AM,Extra Patrol REQUEST,877797476,CAD: Extra Patrol REQUEST,41.1340639,"{'type': 'Point', 'coordinates': [-112.0459519, 41.1340639]}",-112.0459519,Community Policing,UT,09/27/2018 12:09:40 AM,84015.0
5261,1500 Block W 1300 N,C1946641,CLINTON,,09/15/2018 06:50:29 AM,Friday,1,09/14/2018 01:44:37 AM,Extra Patrol REQUEST,877797475,CAD: Extra Patrol REQUEST,41.1326251,"{'type': 'Point', 'coordinates': [-112.0548441, 41.1326251]}",-112.0548441,Community Policing,UT,09/27/2018 12:09:40 AM,84015.0
5262,1000 Block W 1800 N,C1946655,CLINTON,,09/15/2018 06:50:29 AM,Friday,5,09/14/2018 05:48:35 AM,Traffic Stop,877797474,CAD: Traffic Stop,41.1384681,"{'type': 'Point', 'coordinates': [-112.0455644, 41.1384681]}",-112.0455644,Vehicle Stop,UT,09/27/2018 12:09:40 AM,84015.0
5263,1600 Block N 2000 W,C1946662,CLINTON,,09/15/2018 06:50:29 AM,Friday,7,09/14/2018 07:39:41 AM,Walk Through Security Checks,877797473,CAD: Walk Through Security Checks,41.1369879,"{'type': 'Point', 'coordinates': [-112.0638633, 41.1369879]}",-112.0638633,Community Policing,UT,09/27/2018 12:09:40 AM,84015.0
5264,1800 Block N 1500 W,C1948734,CLINTON,,09/20/2018 06:57:01 AM,Wednesday,12,09/19/2018 12:24:56 PM,Community Oriented Policing,878469190,CAD: Community Oriented Policing,41.13987729999999,"{'type': 'Point', 'coordinates': [-112.0548312, 41.13987729999999]}",-112.0548312,Community Policing,UT,10/04/2018 02:18:23 AM,84015.0
5265,1900 Block N 2530 W,C1948760,CLINTON,,09/20/2018 06:57:01 AM,Wednesday,13,09/19/2018 01:09:50 PM,Ordinance Violation,878469188,CAD: Ordinance Violation,41.1413334,"{'type': 'Point', 'coordinates': [-112.0746311, 41.1413334]}",-112.0746311,Other,UT,10/04/2018 02:18:23 AM,84015.0
5266,1900 Block N 3000 W,C1948768,CLINTON,,09/20/2018 06:57:01 AM,Wednesday,13,09/19/2018 01:38:51 PM,Traffic Stop,878469187,CAD: Traffic Stop,41.14136730000001,"{'type': 'Point', 'coordinates': [-112.0833983, 41.14136730000001]}",-112.0833983,Vehicle Stop,UT,10/04/2018 02:18:23 AM,84015.0
5267,2900 Block W 2250 N,C1948769,CLINTON,,09/20/2018 06:57:01 AM,Wednesday,13,09/19/2018 01:39:10 PM,Agency Assistance,878469185,CAD: Agency Assistance,41.1462343,"{'type': 'Point', 'coordinates': [-112.0820527, 41.1462343]}",-112.0820527,Other,UT,10/04/2018 02:18:23 AM,84015.0
5268,2100 Block W 2120 N,C1956337,CLINTON,,10/08/2018 06:52:16 AM,Sunday,15,10/07/2018 03:30:26 PM,Residential Alarm,880319662,CAD: Residential Alarm,41.1445382,"{'type': 'Point', 'coordinates': [-112.0663111, 41.1445382]}",-112.0663111,Alarm,UT,10/22/2018 04:31:39 AM,84015.0
5269,2900 Block W 2500 N,C1956361,CLINTON,,10/08/2018 06:52:16 AM,Sunday,17,10/07/2018 05:34:52 PM,Extra Patrol On Site Call,880319659,CAD: Extra Patrol On Site Call,41.1498194,"{'type': 'Point', 'coordinates': [-112.0837011, 41.1498194]}",-112.0837011,Community Policing,UT,10/22/2018 04:31:39 AM,84015.0
5270,1800 Block N 1500 W,C1948183,CLINTON,,09/19/2018 06:56:13 AM,Tuesday,8,09/18/2018 08:51:52 AM,Community Oriented Policing,878390305,CAD: Community Oriented Policing,41.13987729999999,"{'type': 'Point', 'coordinates': [-112.0548312, 41.13987729999999]}",-112.0548312,Community Policing,UT,10/03/2018 12:16:54 AM,84015.0
5271,500 Block W 2300 N,C1948216,CLINTON,,09/19/2018 06:56:13 AM,Tuesday,9,09/18/2018 09:54:37 AM,Extra Patrol On Site Call,878390302,CAD: Extra Patrol On Site Call,41.1471571,"{'type': 'Point', 'coordinates': [-112.0365146, 41.1471571]}",-112.0365146,Community Policing,UT,10/03/2018 12:16:54 AM,84015.0
5272,3400 Block W 1650 N,C1948218,CLINTON,,09/19/2018 06:56:13 AM,Tuesday,9,09/18/2018 09:56:17 AM,Vehicle Burglary,878390301,CAD: Vehicle Burglary,41.1374721,"{'type': 'Point', 'coordinates': [-112.0802036, 41.1374721]}",-112.0802036,Theft from Vehicle,UT,10/03/2018 12:16:54 AM,84015.0
5273,600 Block W 1800 N,C1948267,CLINTON,,09/19/2018 06:56:13 AM,Tuesday,11,09/18/2018 11:58:08 AM,Traffic Stop,878390298,CAD: Traffic Stop,41.1398836,"{'type': 'Point', 'coordinates': [-112.0375842, 41.1398836]}",-112.0375842,Vehicle Stop,UT,10/03/2018 12:16:54 AM,84015.0
5274,700 Block W 2300 N,C1948268,CLINTON,,09/19/2018 06:56:13 AM,Tuesday,11,09/18/2018 11:59:20 AM,Pedestrian Stop,878390299,CAD: Pedestrian Stop,41.1473406,"{'type': 'Point', 'coordinates': [-112.0390209, 41.1473406]}",-112.0390209,Pedestrian Stop,UT,10/03/2018 12:16:54 AM,84015.0
5275,900 Block W 2300 N,C1948274,CLINTON,,09/19/2018 06:56:13 AM,Tuesday,12,09/18/2018 12:05:18 PM,Pedestrian Stop,878390297,CAD: Pedestrian Stop,41.147144,"{'type': 'Point', 'coordinates': [-112.0433155, 41.147144]}",-112.0433155,Pedestrian Stop,UT,10/03/2018 12:16:54 AM,84015.0
5276,1300 Block N 2340 W,C1948288,CLINTON,,09/19/2018 06:56:13 AM,Tuesday,12,09/18/2018 12:41:44 PM,Residential Alarm,878390296,CAD: Residential Alarm,41.1332027,"{'type': 'Point', 'coordinates': [-112.0711358, 41.1332027]}",-112.0711358,Alarm,UT,10/03/2018 12:16:54 AM,84015.0
5277,1800 Block W 1800 N,C1948351,CLINTON,,09/19/2018 06:56:13 AM,Tuesday,14,09/18/2018 02:54:40 PM,Accident Hit & Run,878390287,CAD: Accident Hit & Run,41.1398754,"{'type': 'Point', 'coordinates': [-112.0600474, 41.1398754]}",-112.0600474,Traffic,UT,10/03/2018 12:16:54 AM,84015.0
5278,1600 Block N 2000 W,C1948421,CLINTON,,09/19/2018 06:56:13 AM,Tuesday,16,09/18/2018 04:57:47 PM,Assist Citizen,878390286,CAD: Assist Citizen,41.1369879,"{'type': 'Point', 'coordinates': [-112.0638633, 41.1369879]}",-112.0638633,Other,UT,10/03/2018 12:16:54 AM,84015.0
5279,1800 Block N 2000 W,C1948431,CLINTON,,09/19/2018 06:56:13 AM,Tuesday,17,09/18/2018 05:16:16 PM,Accident Property Damage,878390283,CAD: Accident Property Damage,41.1398974,"{'type': 'Point', 'coordinates': [-112.0644229, 41.1398974]}",-112.0644229,Traffic,UT,10/03/2018 12:16:54 AM,84015.0
5280,1300 Block W 570 N,C1948473,CLINTON,,09/19/2018 06:56:13 AM,Tuesday,19,09/18/2018 07:06:49 PM,Barking Dog,878390282,CAD: Barking Dog,41.1220521,"{'type': 'Point', 'coordinates': [-112.0514025, 41.1220521]}",-112.0514025,Disorder,UT,10/03/2018 12:16:54 AM,84015.0
5281,1300 Block W 570 N,C1948502,CLINTON,,09/19/2018 06:56:13 AM,Tuesday,19,09/18/2018 07:54:42 PM,Barking Dog,878390281,CAD: Barking Dog,41.1220521,"{'type': 'Point', 'coordinates': [-112.0514025, 41.1220521]}",-112.0514025,Disorder,UT,10/03/2018 12:16:54 AM,84015.0
5282,1500 Block N 2000 W,C1948524,CLINTON,,09/19/2018 06:56:13 AM,Tuesday,21,09/18/2018 09:44:08 PM,Traffic Stop,878390279,CAD: Traffic Stop,41.1356395,"{'type': 'Point', 'coordinates': [-112.0644784, 41.1356395]}",-112.0644784,Vehicle Stop,UT,10/03/2018 12:16:54 AM,84015.0
5283,2600 Block W 2100 N,C1948547,CLINTON,,09/19/2018 06:56:13 AM,Tuesday,23,09/18/2018 11:37:28 PM,Barking Dog,878390277,CAD: Barking Dog,41.144251,"{'type': 'Point', 'coordinates': [-112.07617, 41.144251]}",-112.07617,Disorder,UT,10/03/2018 12:16:54 AM,84015.0
5284,1500 Block N 2340 W,C1956409,CLINTON,,10/08/2018 06:52:16 AM,Sunday,19,10/07/2018 07:45:12 PM,Extra Patrol REQUEST,880319656,CAD: Extra Patrol REQUEST,41.1358728,"{'type': 'Point', 'coordinates': [-112.0708034, 41.1358728]}",-112.0708034,Community Policing,UT,10/22/2018 04:31:39 AM,84015.0
5285,1800 Block N 550 W,C1956418,CLINTON,,10/08/2018 06:52:16 AM,Sunday,20,10/07/2018 08:17:39 PM,Traffic Stop,880319655,CAD: Traffic Stop,41.1398848,"{'type': 'Point', 'coordinates': [-112.0364838, 41.1398848]}",-112.0364838,Vehicle Stop,UT,10/22/2018 04:31:39 AM,84015.0
5286,2500 Block N 2000 W,C1956422,CLINTON,,10/08/2018 06:52:16 AM,Sunday,20,10/07/2018 08:31:07 PM,Traffic Stop,880319654,CAD: Traffic Stop,41.1500052,"{'type': 'Point', 'coordinates': [-112.0640985, 41.1500052]}",-112.0640985,Vehicle Stop,UT,10/22/2018 04:31:39 AM,84015.0
5287,2000 Block W 1800 N,C1956424,CLINTON,,10/08/2018 06:52:16 AM,Sunday,20,10/07/2018 08:42:03 PM,Traffic Stop,880319653,CAD: Traffic Stop,41.1372077,"{'type': 'Point', 'coordinates': [-112.0609003, 41.1372077]}",-112.0609003,Vehicle Stop,UT,10/22/2018 04:31:39 AM,84015.0
